,content,like_count,comment_count,date
604,"How a new #SaaS option and dev changes should influence your decision to upgrade a market-leading #cloud #automation platform: http://ms.spr.ly/6041TOzLB
Activate link to view larger image.
",38,0,1yr •
605,"This week at #VMworld, follow our Twitter account @ wwt_inc to see when and where our team of experts will be in San Francisco, including with our partners Equinix. Also visit www.wwt.com/vmworld to interact with our labs, videos and more.
…see more
Activate link to view larger image.
",57,0,1yr •
606,"Heading to #VMworld? Be sure to watch this demo before arriving in San Francisco: https://lnkd.in/djUX7BJ. Find Tyler Warren presenting throughout the week as well.
Activate link to view larger image.
",87,3,1yr •
607,"VMware Cloud on AWS delivers a seamless experience between on-prem workloads and public cloud by providing consistency, both functional and operational:
Jumpstart Your VMware Hybrid Cloud
wwt.com • 3 min read
",58,1,1yr •
608,"#VMworld captures the momentum of today’s rapidly changing IT environment and puts it within your grasp so you can accelerate your cloud journey to support your business. Whatever you need to know, you’ll find the best information, tools and partnerships to take IT— and your power to shape it— to the next level. Let's connect. Look for our experts throughout next week:
…see more
Activate link to view larger image.
",104,0,1yr •
609,"Forbes recently profiled World Wide Technology and shared how CEO Jim Kavanaugh and Chairman David Steward built 'The Secret Tech Mecca In America’s Heartland.' We call it #SiliconValleyinSTL: http://ms.spr.ly/6041T3Swz
Activate link to view larger image.
",620,6,1yr •
610,"Welcome to the new wwt.com. Turn disruption into opportunity by:

➡️ Connecting with our experts
➡️ Accessing our research
➡️ Exploring our labs

Join our ecosystem by creating your account today.
…see more
Activate link to view larger image.
",86,1,1yr •
611,"Why employee loyalty could be St. Louis' best pitch over Silicon Valley - St. Louis Business Journal
bizjournals.com
",77,0,1yr •
612,"We would like to introduce the new wwt.com. We invite you to become a member of our ecosystem and join in the conversation.
Activate link to view larger image.
",120,2,1yr •
613,"Thank you Brock! We're thrilled to be able to add this level of collaboration between our customers, partners, like Cisco, and everyone at WWT. We look forward to continuing our work with you!
Brock Kuester on Twitter
twitter.com
",40,0,1yr •
614,"We're excited to debut our newly updated website today at wwt.com. Thank you, Intel for your support!
Loaded:
Play
Back to start of video
Current time 
0:00
/
Duration 
1:02
 Unmute
Turn fullscreen on
Intel in the ATC
",164,2,1yr •
615,"This initiative emphasizes careers in health care, manufacturing, technology, and the trades:
http://ms.spr.ly/6045T3Bsv aims to connect skilled workers with quality jobs in St. Louis
stlmag.com
",46,0,1yr •
616,"The NGFW abbreviation is often used in the information security industry. What makes a firewall “next generation?”-- and why is it significant? https://lnkd.in/eFCpvVR
",32,1,1yr •
617,"Federal enterprises are constantly grappling with current and future #cyberthreats, while also managing the complexity of their existing security systems and applications. Here's how to get a clear, objective view of your state of #security: https://lnkd.in/ewZNpuS
…see more
Is Your Cybersecurity Ready for Threats Today and Tomorrow? - WWT
wwt.com
",50,0,1yr •
618,"With the races underway for both, who can be first to market with #5G and #WiFi6, and who stands to benefit most from the sales of equipment to deploy both? http://ms.spr.ly/6040TMUcj
",36,1,1yr •
619,"Effective Identity and Access Management seeks to ensure that the right level of access is given to the right enterprise resources: the right people, in the right context and at the right time. Achieving this objective requires integration of processes and technologies around five important capabilities: https://lnkd.in/eZwfxCt
",56,0,1yr •
620,"Knowing how your applications communicate is central to limiting the lateral movement of unauthorized users through segmentation, explains Mario Balakgie in this new article on Application Dependency Mapping: http://ms.spr.ly/6048TMksG
",49,0,1yr •
621,"Happy #NationalInternDay!
World Wide Technology on Twitter
twitter.com
",119,2,1yr •
622,"ICYMI:
World Wide Technology on Instagram: ""🔉 Have you caught 37 Questions w…
instagram.com
",41,0,1yr •
623,"What if IT operations put the user experience first? To answer that question, we sat down with Tanner Bechtel, practice director of application performance monitoring (APM) for WWT, and Josh King, an AppDynamics national partner manager, in our latest episode of TEC17: http://ms.spr.ly/6043TMRYt
",55,0,
624,"Whether we’re talking router replacement, vendor selection or seamless migration, it’s time to get the SD-WAN facts straight. At a basic level, there are three elements to consider that are critical to success when selecting an SD-WAN solution: https://lnkd.in/ePXewbg
",45,2,1yr •
625,"Culture of Innovation
youtube.com
",71,0,1yr •
626,"Register for Tuesday's webinar to find out how deploying Cisco SD-WAN Cloud onRamp for Colocation at your branch offices will help customers -- and how these services can optimize customers’ digital transformation from the branch to the cloud edge: https://lnkd.in/gt_2E8V
…see more
Activate link to view larger image.
",39,0,1yr •
627,"DYK that our on-demand lab environment gives you broad hands-on exposure to the leading SD-WAN vendors? https://lnkd.in/egT6cce
Activate link to view larger image.
",51,1,1yr •
628,"Applications have become the heartbeat of business. If a user has a poor experience with a company’s application, they’ll find a brand that can provide them the digital experience they crave. In our latest podcast episode of TEC17, we dig into application performance monitoring, AIOps, and what it means for IT:
…see more
Can IT Put the User Experience First? - WWT
wwt.com
",56,1,1yr •
629,"World Wide Technology UK and Ireland's Paul Robinson on how the manufacturing industry can can optimize processes and maximize profitability with a secure #IIoT strategy: https://lnkd.in/gcXtwvb
",26,0,
630,"In this new 37 Questions with a WWT Expert: Vimesh Patel walks us through our DC Innovation Center and discusses our work in the public sector, his favorite security 'recipe,' and whether he is an introvert or an extrovert. #WWTpublicsector
37 Questions with a WWT Expert: Vimesh Patel
youtube.com
",40,2,
631,"With its state-of-the-art collaboration equipment and open workspaces, our 11,650-sq-ft. Innovation Center in Washington, D.C. is at the core of our commitment to building a culture of innovation for government customers, helping them overcome their biggest challenges. In this new article, Vimesh Patel discusses how #WWTpublicsector gives federal agencies a clear, objective view of the state of security: https://lnkd.in/ewZNpuS
…see more
",78,3,
632,"In partnership with Fortune, Great Place to Work® has announced this year's new ranking of the 100 Best Workplaces for Millennials. Thrilled to share that World Wide Technology has once again made the list, making our fourth appearance, and also the third GPTW award for WWT in 2019.
…see more
WWT Named a Best Place to Work for Millennials 2019 - WWT
wwt.com
",139,2,1yr •
633,"Effective Identity and Access Management seeks to ensure that the right level of access is given to the right enterprise resources: the right people, in the right context and at the right time. Achieving this objective requires integration of processes and technologies around five important capabilities: https://lnkd.in/eZwfxCt
",66,4,1yr •
634,"Customizable field-programmable gate arrays get simpler, smarter, stronger – and we have them in our Advanced Technology Center. We're taking the complexity out of FPGAs to open up a world of new opportunities -- let us show you how: https://lnkd.in/eR85FSU
",75,0,1yr •
635,"We work to solve customers’ most pressing business challenges-- and security is a top of mind issue. Through partnerships with strategic orgs such as Tanium and Expanse, we can help discover, manage and secure your assets. Watch our on-demand webinar to learn how: https://lnkd.in/eQnjZtn #WWTsecurity
",59,0,1yr •
636,"Rick Pina
• 2nd
Chief Technology Advisor - Public Sector at World Wide Technology and Founder/Chairman of Rick & Isabella Piña Ministries
1yr1 yearWe had a great time hosting cadets from all the military Service Academies this morning in the World Wide Technology DC Innovation center. They represent the future, and based on what we heard, our future is bright!



…see more
Activate link to view larger image.
",135,0,1yr •
637,"Customizable field-programmable gate arrays get simpler, smarter, stronger – and we have them in our Advanced Technology Center. We're taking the complexity out of FPGAs to open up a world of new opportunities -- let us show you how: https://lnkd.in/eR85FSU
",45,0,1yr •
638,"In a voraciously data-centric world, it’s hard to overstate how game-changing Intel® Optane™ DC Persistent Memory is — Intel has architected an entirely new persistent memory tier that fills the massive gap between traditional memory and NAND SSDs | https://lnkd.in/e4XQH52
…see more
Activate link to view larger image.
",59,1,1yr •
639,"What emerging technologies stand out as game-changers for the services that the federal government provides? This is #WWTpublicsector’s Bryan Thomas take on tech’s role in government transformation: https://lnkd.in/ewtK4Ph
WWT's Bryan Thomas on tech's role in government transformation - FedScoop
fedscoop.com
",75,1,1yr •
640,"Enterprise Architecture is the art of balancing the various capabilities, constraints and needs of an org against the IT capabilities required to be efficient and effective. Here, Yoni Malchi and Tony Bright provide us with a must-read, practical guide: https://lnkd.in/ecZRkKb
…see more
Activate link to view larger image.
",49,0,
641,"World Wide Technology Retail Solutions
520 followers
1yr • Edited1 yearRETHINK RETAIL: It turns out that human interaction is still a much-desired experience among consumers and retailers that are combining digital technology with human elements are finding great success in paving the way for a new understanding of what it means to be a connected space in the brick-and-mortar landscape. Fresh off attending Future Stores Seattle, 's Digital Managing Director offers his insights in this new article:
…see more
Activate link to view larger image.
",56,3,1yr •
642,"Discover from WWT, Cisco and F5 how to maximize actionability and availability, provide superior orchestration, and increase your security posture: https://lnkd.in/exAmp7P
Activate link to view larger image.
",46,0,1yr •
643,"WWT VP of Infrastructure and Service Provider Solutions Brian Ortbals: ""From SD-WAN bringing organizations to the cloud edge to access location-independent services and applications, to the long-awaited vision of multi-domain automation with policy configurations uniformly pushed to the branch, campus and data center, Live 2019 proved that Cisco has built the future of the network.""
…see more
Activate link to view larger image.
",265,3,
644,"We work to solve customers’ most pressing business challenges-- and security is a top of mind issue. Through partnerships with strategic organizations such as Tanium and Expanse, we can help discover, manage and secure your assets. Watch this webinar to learn how: https://lnkd.in/eQnjZtn
…see more
Activate link to view larger image.
",42,2,1yr •
645,"CEO Jim Kavanaugh has been honored with the A-List Visionary Award. St. Louis Magazine spoke of discipline, rigor, work ethic and teamwork in his recognition. Read Jim's interview with the publication here: https://lnkd.in/gBi_EUQ
Activate link to view larger image.
",254,4,
646,"Maximize your WiFi 6 Network Adoption with WWT & Cisco
youtube.com
",59,1,1yr •
647,"You can’t protect what you don’t know is yours. Having a clear view of what is on your network and why will help guide a security strategy that can transform the business: https://lnkd.in/e-46TGn
",62,0,1yr •
648,"Cisco Cloud on LinkedIn: ""If you’re a Cisco Partner these days, chances are you talk about a lot more than routers, switches, IoT, and SD-WAN. Now you have to know about #cloud & all the technologies it’s made of. This week on the Cloud Unfiltered , WWT’s Jonathan King tells us how it’s going: http://cs.co/90088WwkM ""
linkedin.com
",36,0,1yr •
649,"The Denver Business Journal revealed the top winners and complete rankings in its 2019 Best Places to Work awards at an event on Friday, June 14. Congratulations to our Colorado team, taking home the #9 spot for the ""X-Large Companies"" category: https://lnkd.in/ejyiNDs
…see more
Activate link to view larger image.
",120,0,1yr •
650,"In this TEC17 podcast, Lorne Poindexter from Ameren and Chandler Heath define Condition-Based Maintenance and why it is important to manufacturers. They discuss Ameren’s evolution from Time Based Maintenance (TBM) to CBM and how WWT has helped Ameren in this transition, as well as the benefits of CBM moving forward.
…see more
World Wide Technology - TEC17: Condition-Based Maintenance
tec17.libsyn.com
",22,0,
651,"Western Regional Minority Supplier Development Council (WRMSDC), an affiliate of NMSDC
2,146 followers
1yr • Edited1 year⭐️The Cornerstone Award recognizes a Certified Class 3 or Class 4 MBE, or an affiliate organization that has demonstrated company-wide support of WRMSDC and whose Supplier Diversity initiatives are moving the needle toward a more inclusive and diverse landscape. ⭐️

When it comes to the winner, here's what judges had to say: ""An innovative, inclusive champion that prioritizes mentorship, community, and generosity.""

🏆 The of the 2019 Cornerstone of the Year Award: 🎈🎉🎈🎉

…see more
Activate link to view larger image.
",31,0,1yr •
652,"Last week, World Wide Technology was named NetApp Top Partner of the Year for its overall FY19 revenue, services capabilities, net new account production and top rankings across product categories. Congrats to our team! Here are the details: https://lnkd.in/ecJgq4V
…see more
Activate link to view larger image.
",121,3,1yr •
653,"Designed to accelerate digital transformation for global businesses, Network Edge offers enterprises a new way to deploy network services on Equinix’s global interconnection platform without a physical data center deployment or hardware requirements: https://lnkd.in/dHYi6sM.
…see more
Activate link to view larger image.
",92,0,1yr •
654,"Learn how we spent months meeting with Equinix to understand the company’s value proposition and share our own, in this new article from Owen Skoler. He shares as we learned more about one another, a strategic partnership formed. And WWT is just getting started with the ATC extended into Equinix: https://lnkd.in/esB_WJC.
",72,0,1yr •
655,"Next week at Cisco Live, catch a presentation in our mini-theater, powered by LG, or view an on-demand tech demo through our Advanced Technology Center (ATC). Meet with our experts and learn how WWT is changing the game in #collaboration, #security, #networking, #cloud and #automation. Details: https://lnkd.in/ehcr2ii
…see more
Activate link to view larger image.
",97,0,1yr •
656,"Join us June 5th to hear a discussion amongst WWT, F5 and Cisco on dealing with encrypted traffic, manual versus automated management scenarios, defocusing core function of existing security solutions, and meeting regulatory compliance. In addition, the group will share about the working demo in our Advanced Technology Center, where we've integrated F5's SSL Orchestrator and Cisco FirePOWER:
…see more
Activate link to view larger image.
",43,0,1yr •
657,"WWT's Ian Evans details three key takeaways from Red Hat Summit 2019, with topics including containerization, bare metal servers and virtual central offices: https://lnkd.in/eBBi98E
",41,0,1yr •
658,"Join us June 4th or 5th to hear a discussion amongst WWT, F5 Networks and Cisco on dealing with encrypted traffic, manual versus automated management scenarios, defocusing core function of existing security solutions, and meeting regulatory compliance. In addition, the group will share about the working demo in our Advanced Technology Center, where we've integrated F5's SSL Orchestrator and Cisco FirePOWER:
…see more
Activate link to view larger image.
",48,0,
659,"As organizations find answers among the clouds to enable their digital initiatives, Jon Duren says connectivity challenges begin to emerge. This is how Equinix delivers organizations the performance and connections required for digital success: https://lnkd.in/enSx6t6
…see more
Interconnection: Transforming Connectivity - WWT
wwt.com
",40,0,1yr •
660,"Encryption is omnipresent in today's security industry. That is great for privacy and data security, but also allows attackers to embed malware and other malicious threats in encrypted traffic, which creates security blind spots for organizations. This webinar with WWT, Cisco and F5 tackles how you can future-proof existing security investments to meet or surpass regulatory compliance and deliver a superior user experience: https://lnkd.in/eDu9kav
…see more
",54,2,1yr •
661,"You can’t protect what you don’t know is yours. Having a clear view of what is on your network and why will help guide a security strategy that can transform the business: https://lnkd.in/e-46TGn
Activate link to view larger image.
",49,0,1yr •
662,"Dell Technologies Cloud leverages Dell’s broad portfolio of platform companies, most notably Dell EMC, VMware and Pivotal, to help manage workloads across the entire data center spectrum — from the edge, into the core and into the cloud. WWT has made considerable investments in its Advanced Technology Center to help make the future transition to the Dell Technologies Cloud as easy as possible: https://lnkd.in/eWFYCSS
…see more
",55,1,1yr •
663,"Pivotal Ready Architecture is available in our ATC. PRA provides organizations with a tested + validated reference architecture that is a cloud-agnostic framework that can go from nothing to a developer-ready infrastructure in weeks instead of months or years. PRA combines the following enterprise solutions from Dell EMC, VMware and Pivotal: https://lnkd.in/dkciTrU
",33,0,1yr •
664,"World Wide Technology Asia Pacific
1,405 followers
1yr1 yearOur Singapore office celebrated World Day for Cultural Diversity for Dialogue and Development ahead of May 21st. Activities for the day included a conversation with an external facilitator to talk about how to succeed in a multicultural environment as well as a shared meal with dishes from around the world served.
…see more
Activate link to view larger image.
",59,0,1yr •
665,"She takes her title seriously - VP of Global HR, Ann Marr, has visited our London and New York offices in the last two weeks. See more on our Instagram account:
World Wide Technology on Instagram: “VP of Global Human Resources, Ann Marr, was in #NYC last week visiting our office and to attend the #NMSDC Annual Awards Gala. 🗽”
instagram.com
",120,0,1yr •
666,"Learn how WWT, working with Cisco’s catalyst Wi-Fi 6 access points, provides customers high-efficiency wireless to meet evolving high-density, low-latency, cloud- and IoT-driven networks:
Maximize your WiFi 6 Network Adoption with WWT & Cisco
youtube.com
",65,0,1yr •
667,"WWT Solution Highlight: Cloud Networking 101
youtube.com
",42,0,1yr •
668,"Jeff Andiorio, CCIE #25011 shares in this new post to Cisco that World Wide Technology has developed several new Ansible modules for DNA Center: https://lnkd.in/efmkGJi
Ansible: Powered by Cisco DNA Center - Cisco Blogs
blogs.cisco.com • 3 min read
",18,0,1yr •
669,"Ian Evans on LinkedIn: ""I had a great time presenting the World Wide Technology Bare Metal Provisioning Solution at Red Hat Summit with Gregor Berginc. Special thanks to Red Hat, XLAB, Intel Corporation, Dell and Supermicro for their support through this project.""
linkedin.com
",47,0,1yr •
670,"John Dammann
• 3rd+
Solution Engineering Manager @Zoom SLED / Public Sector SLED Team - Delivering Happiness to our Customers!
1yr1 yearOur @wwt_inc #Denver team has some exciting news to share! We are a FINALIST for 2019 Best Places to Work! https://lnkd.in/db-jZg2 @denbizjournal #BPTW
Revealed: The 2019 Denver Business Journal Best Places to Work finalists (Part 2) - Denver Business Journal
bizjournals.com
",45,0,1yr •
671,"We can offer hands-on experience with Rubrik Accelerator for Microsoft Azure (RAMA) in Data Protection Lab in the WWT Advanced Technology Center. With RAMA, customers can easily execute four data management use cases to accelerate Azure consumption and shed on-premise costs.
…see more
New Demos Showcase Simplicity of RAMA
wwt.com
",44,0,1yr •
672,"With all of the talk and interest in multicloud environments, one area that is probably not discussed enough is cloud data management. Here, we talk about it plenty with two experts in WWT’s multicloud practice, Steve Gregory and Sebastien Berube. Steve and Sebastien give us a definition of cloud data management, list off the top challenges it helps to solve, share what a customer engagement around cloud data management looks like, and how organizations engage with WWT today:
…see more
",71,1,1yr •
673,"World Wide Technology UK and Ireland on LinkedIn: ""We are officially the UK’s 24th Best Workplace for a medium sized company! 🙌 🏆 Thanks to our fantastic employees for all their hard work and for making WWT the great place it is! 🎉 #UKBestWorkPlaces""
linkedin.com
",152,1,1yr •
674,"Our Data Protection Lab shows customers how to eliminate the complexity of storing, managing and protecting data across physical, virtual and cloud storage tiers. Customers become better positioned to leverage multicloud solutions when deploying cloud data management for the best possible experience. Learn more: https://lnkd.in/dhBB3Ds
",57,0,1yr •
675,"As organizations find answers among the clouds to enable their digital initiatives, Jon Duren says connectivity challenges begin to emerge. This is how Equinix delivers organizations the performance and connections required for digital success: https://lnkd.in/enSx6t6
",38,0,1yr •
676,"With the races underway for both, who can be first to market with 5G and Wi-Fi 6, and who stands to benefit most from the sales of equipment to deploy both? https://lnkd.in/eMDnhvm
",49,0,1yr •
677,"WWT Solution Highlight: Enterprise Segmentation
youtube.com
",31,1,1yr •
678,"Pivotal Ready Architecture is available in our ATC. PRA provides organizations with a tested + validated reference architecture that is a cloud-agnostic framework that can go from nothing to a developer-ready infrastructure in weeks instead of months or years. PRA combines the following enterprise solutions from Dell EMC, VMware and Pivotal: https://lnkd.in/dkciTrU
",41,0,1yr •
679,"Jon Duren: as organizations find answers among the clouds to enable their digital initiatives, connectivity challenges begin to emerge. This is how Equinix delivers organizations the performance and connections required for digital success: https://lnkd.in/enSx6t6
…see more
Activate link to view larger image.
",37,1,
680,"Pivotal Ready Architecture in WWT's Advanced Technology Center
Pivotal Ready Architecture in WWT's Advanced Technology Center
youtube.com
",36,1,1yr •
681,"With the races underway for both, who can be first to market with 5G and Wi-Fi 6, and who stands to benefit most from the sales of equipment to deploy both? https://lnkd.in/eMDnhvm
",43,0,1yr •
682,"5G is poised to disrupt nearly every industry, yet a low percentage of businesses actually know what it is. WWT's Jennifer Huber provides a synopsis of what you need to know about 5G, Wi-Fi and other licensed spectrums: https://lnkd.in/ebB9VhV
…see more
Activate link to view larger image.
",80,0,
683,"VMware CIO Exchange
5,494 followers
1yr1 yearMichael Taylor, CTO of World Wide Technology, highlights the importance of finding good people and good partners while fostering strong trusted relationships. Watch the full video on CIO Vantage and subscribe to receive exclusive executive content. https://lnkd.in/encKesx
…see more
Loaded:
Play
Back to start of video
Current time 
0:02
/
Duration 
0:41
 Unmute
Turn fullscreen on
",17,0,1yr •
684,"With so many rapid technological developments happening today with the dawn of artificial intelligence and machine learning (AI/ML), the Internet of Things (IoT), multicloud computing, next-gen networking and 5G, it’s no wonder that separating hype from reality is increasingly difficult. That’s why WWT created its Innovation Center in downtown Washington, DC, to show what’s really possible for government agencies seeking valid solutions to challenges: https://lnkd.in/efWtHaf
…see more
",101,5,1yr •
685,"WWT's Sean Doyle was recently selected as an Amazon Web Services (AWS) Amazon Partner Network (APN) Ambassador, one of the select few in the world. We sat down with Sean to gain further insight on what exactly an AWS APN Ambassador does, how it can affect engagement with customers, and how this impacts World Wide Technology: https://lnkd.in/euJ9bTv
",69,2,1yr •
686,"WWT's Long Le was recently selected as an Amazon Web Services (AWS) Amazon Partner Network (APN) ambassador, one of the select few in the world. He is a technical solutions architect on our multicloud team, and has more than 17 years experience in the technology industry, with his focus is on infrastructure automation and cloud. Here, he explains how being an AWS APN ambassador will help when engaging on customer projects: https://lnkd.in/eyBgC5h
…see more
",103,1,1yr •
687,"Next week, find World Wide Technology at Cisco DevNet Create 2019. Will you also be in Mountain View? This new article from Joel W. King provides some backstory on his presentation at the conference, “Analytics for Application Security and Policy Enforcement in Cloud Managed Networks.” https://lnkd.in/di3QWCj
…see more
Activate link to view larger image.
",48,0,
688,"Global service providers operating in the 5G world will need to take advantage of emerging technologies in order to produce a set of new services that deliver unique value propositions to their end customers. And customers are unwilling to pay more for enhanced connectivity without additional value, so intentional infrastructure investments are key. https://lnkd.in/eRKBtD6
",54,0,1yr •
689,"Loaded:
Play
Back to start of video
Current time 
0:00
/
Duration 
0:44
 Unmute
Turn fullscreen on
#CEOsAgainstCancer: Jim Kavanaugh on why he is #Fit2BCancerFree with t…
",297,2,1yr •
690,"World Wide Technology Retail Solutions on LinkedIn: ""World Wide Technology's Matt Sebek leads a keynote panel today at #prepareai2019, discussing how next-gen technologies can drive delightful experiences for the consumer.""
linkedin.com
",73,1,1yr •
691,"Both WWT and Intel have made a tremendous commitment to the future of artificial intelligence. But how will AI impact you? Get the answers at Prepare.AI: https://lnkd.in/gwAHqWP
",54,0,1yr •
692,"It’s a data-centric world, propelled by new technologies for artificial intelligence and deep learning, cloud, networks, 5G and edge computing. For companies that can leverage that data, the opportunities to innovate workloads, services and scale are massive: https://lnkd.in/e2WR2P2
",56,0,1yr •
693,"Flexibility + agility will be critical for service providers moving forward in order to meet the increasingly fluid demands of enterprise customers operating in a #5G world. Here's how we helped one org - and we can help yours, too: http://ms.spr.ly/6041T1An3
…see more
Activate link to view larger image.
",50,0,1yr •
694,"If you’re building an IoT application, you don’t need to do everything on your own. Rather, you can streamline your IoT application development by leveraging building blocks, platforms and strategic partners focused on the space. This is how: https://lnkd.in/dmn_VxU
…see more
Activate link to view larger image.
",64,0,1yr •
695,"The future belongs to those with a #datacentric infrastructure that can move data faster, store more and process everything. The advanced capabilities of the new 2nd Generation Intel #XeonScalable processors are designed for the most demanding high-performance computing, artificial intelligence, deep learning and infrastructure-as-a-service (IaaS) workloads. WWT has been hands-on with this tech for months, testing systems and working with customers to gain valuable insights into the most promising deployment strategies. WWT's Chris Weis shares his insights on the technology and what's on the horizon for customers seeking to make informed choices as we move into this era:
…see more
",64,1,
696,"WWT's Ronald Whitt: ""I knew Golden Config was a very innovative config management feature, but I had no idea just how big of a business driver it is for Itential’s customers."" https://lnkd.in/eWxfdka
Activate link to view larger image.
",25,0,
697,"#ICYMI: “This is the second year in a row that NVIDIA has recognized WWT for its dedication in building and delivering deep learning solutions to many industry customers by partnering with OEMs to design AI-ready infrastructure. We are thrilled to be able to congratulate and thank them through this award.”
- Craig Weinstein, Vice President of the NVIDIA Americas Partner Organization

Learn more about this recognition:
…see more
",56,1,1yr •
698,"With all of the talk and interest in multicloud environments, one area that is probably not discussed enough is cloud data management. Today we’ll talk about it plenty with two experts in WWT’s multicloud practice, Steve Gregory and Sebastien Berube. Steve and Sebastien give us a definition of cloud data management, list off the top challenges it helps to solve, share what a customer engagement around cloud data management looks like, and how organizations engage with WWT today:
…see more
",59,1,1yr •
699,"It’s no secret that everyone—from start-ups to large enterprises— is chasing an IoT payday. Jason Tice's recommendation is to carefully review the terms, conditions and privacy policy of any public IoT platform you are considering to make sure it supports your overall business strategy. And what about private platforms? Here, he shares five key strategies to add to your 2019 IoT roadmap: https://lnkd.in/dmn_VxU
…see more
",60,0,
700,"Richard Petty Motorsports is the winningest team in NASCAR Cup history with 273 wins and has business partnerships with national and global leaders, including WWT. Today the race operation fields the famed No. 43 in the Monster Energy NASCAR Cup Series with driver Darrell “Bubba” Wallace Jr.

Learn more about our partnership on and off the race track with the piece from FOX Sports, and tune in this weekend to the O'Reilly Auto Parts 500 at the Texas Motor Speedway:
…see more
Play
RPM & WWT's Partnership
",147,0,
701,"Cisco announced a new enterprise-class, cloud solution - WebEx Calling - and WWT's Joe Berger, practice director of collaboration and end user compute comments: http://ms.spr.ly/6043T1zXB
Activate link to view larger image.
",88,0,1yr •
702,"Obscuring and Analyzing Sensitive Information with GANs | Read our latest white paper on how we explore the feasibility of generating representative data for two types of data: binary input from medical records and real-valued sensor data from industrial mining trucks.
http://ms.spr.ly/6044T1G4Q
",25,0,1yr •
703,"Take a listen as WWT experts Joe Berger, practice director of collaboration & EUC, and Brandon Echele, business video practice manager, discuss Cisco’s Cognitive Collaboration announcements at Enterprise Connect 2019 and what they signal for the future: http://ms.spr.ly/6048TECma
",45,0,1yr •
704,"“This is the second year in a row that NVIDIA has recognized WWT for its dedication in building and delivering deep learning solutions to many industry customers by partnering with OEMs to design AI-ready infrastructure. We are thrilled to be able to congratulate and thank them through this award.”
- Craig Weinstein, Vice President of the Americas Partner Organization.

Learn more about this recognition:
…see more
WWT Receives Americas 2018 NVIDIA Partner Network Deep Learning Partner of the Year Award - WWT
wwt.com
",166,3,1yr •
705,"The 2019 Mobile World Congress underscored the importance of accelerating the speed of 5G virtualized infrastructure deployment – and for service providers to monetize that investment through new enterprise services. A pair of new developments showcased at MWC promise to help accomplish both goals: http://ms.spr.ly/6040TE2PI
",40,0,1yr •
706,"Yoni Malchi describes what we're uncovering in the world of artificial intelligence research and development, and shares how and what you can learn from our white papers: https://lnkd.in/ezACkjw
Activate link to view larger image.
",61,1,1yr •
707,"Cisco’s community of coders continues to grow and people are taking notice. Joel W. King's contributions to Cisco's to Code Exchange are highlighted in this new article from Computerworld: https://lnkd.in/eyYUbch
",49,0,
708,"Joe Berger shared his insights on making detailed end-user-centric plans for adoption in this new article from Computerworld on '6 tips for scaling up team collaboration tools' https://lnkd.in/edRu4PZ
",32,1,1yr •
709,"Erica Hagen
• 3rd+
Senior Integrated Marketing Manager, Multicloud at World Wide Technology
1yr1 year‪Great morning at the Google “Women in Tech” brunch with Nicole Tate representing World Wide Technology! #womenintech #IWD2019 ‬ #diversity
Activate link to view larger image.
",137,2,1yr •
710,"With workspaces finally being designed for optimal team size, organizations are getting a productivity boost from small working groups: https://lnkd.in/eQM6dfB
Activate link to view larger image.
",57,2,1yr •
711,"We developed the mobile application ATC Connect to provide customers and employees easy access to all aspects of the WWT Advanced Technology Center (ATC). In this white paper, learn how our developers and engineers use recommendation engine technology to serve up relevant articles and blog posts to users: https://lnkd.in/emZ-Heg
",61,1,1yr •
712,"What is IT Infrastructure Modernization?
What is IT Infrastructure Modernization?
youtube.com
",52,0,1yr •
713,"Between the Racks: Solutions and Best Practices for Deep + Machine Lea…
youtube.com
",50,1,1yr •
714,"Hear from Chris Konrad and Kent Noyes as they discuss how WWT’s Security Transformation Practice helps customers protect their reputations, business assets and intellectual property by accelerating the maturity of their security posture.
What is Security Transformation and Why It Is So Important?
youtube.com
",46,2,
715,"As the Technology and Analytics Partner for Richard Petty Motorsports, WWT experts are collaborating with the RPM crew to harness sensor and environmental data to optimize the performance of No. 43.
Play
DATA ANALYTICS AND RACING
",104,4,1yr •
716,"WWT can bring proven deep learning and data analytics solutions to help federal agencies provide valuable services, greater efficiencies and cost savings into their organizations. We’re able to bring everything—data scientists, GPU and FPGA engineers, OEMs, federal experts, regulatory and legal stakeholders, and service providers—into one space to create solutions that work in the real world:
…see more
Activate link to view larger image.
",58,1,1yr •
717,"Don’t be the health system that’s down for three days and operating on paper because a cyberattack or natural disaster hit and you lack adequate continuity strategies. This is how you cover all angles: https://lnkd.in/eNdYEmN
",50,3,1yr •
718,"Joe Wojtal, vice president of open systems and solutions for WWT, told Channel Futures that our partnership with Red Hat is a perfect fit due to the company’s expertise in NFV, as well as its broad experience and flexibility with open source: http://ms.spr.ly/6045TDhUD.
",55,2,1yr •
719,"Cisco has invested in empowering data from the network using multi-purpose software, providing a consistent platform to their customers. Here's World Wide Technology UK and Ireland's Sarah Maber on getting more from the data your network naturally provides: https://lnkd.in/eAZSZSB
",49,0,1yr •
720,"WWT's Daniel Valle says if winning the 5G game is your goal, then edge computing is where the fight will be won or lost: https://lnkd.in/eFY4Cj7
",36,0,1yr •
